t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),fO2_solid(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s),phi(mass_frac),p_H2S(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_N2(bar)
3.0933219000e+07,1.7022391903e+03,1.7254907159e+03,1.1393120000e+00,4.0406170002e+02,6.0581885216e+02,7.8890070037e-02,3.1946618029e-06,3.1946618029e-06,1.0000000000e-02,0.0000000000e+00,9.8102282123e+17,1.0538058764e+20,0.0000000000e+00,2.0856928039e+20,1.3533999284e+20,1.3372763132e+21,3.3472681474e+02,2.9267840777e+02,3.7218499433e+01,1.4709344469e+00,3.3589697773e+00,1.2118317867e-07,3.1946618029e-06,2.0789018320e-02,6.2452179648e+06,5.8277204333e+06,9.9999968176e+21,6.2566504455e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1242209000e+07,1.7022313269e+03,1.7253128601e+03,7.0018610000e-01,4.0566807875e+02,6.0587527105e+02,7.8849198904e-02,3.1946618029e-06,3.1946618029e-06,1.0000000000e-02,0.0000000000e+00,9.6820684917e+17,1.0413251447e+20,0.0000000000e+00,2.0774941843e+20,1.3454049842e+20,1.3277417731e+21,3.3227000012e+02,2.9073088407e+02,3.6750072557e+01,1.4524214698e+00,3.3366187152e+00,1.1807083970e-07,3.1946618029e-06,2.0773400019e-02,6.2450646079e+06,5.8277204333e+06,9.9999967973e+21,6.2528948178e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1489401000e+07,1.7007847133e+03,1.7185346723e+03,2.2728690000e+00,4.0202867233e+02,6.0592040614e+02,7.7272278171e-02,3.1065777412e-06,3.1065777412e-06,1.0000000000e-02,0.0000000000e+00,9.3421617783e+17,1.0316162593e+20,0.0000000000e+00,2.0426931578e+20,1.3672228474e+20,1.3423534613e+21,3.3562629790e+02,2.9452312387e+02,3.6297172614e+01,1.4304005815e+00,3.3755976158e+00,1.2043481297e-07,3.1065777412e-06,2.0708226901e-02,6.2462232346e+06,5.8478033329e+06,9.9999967316e+21,6.1084401939e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1687154000e+07,1.7007800675e+03,1.7206820026e+03,1.0000000000e-08,4.0297934362e+02,6.0595651412e+02,7.7777253744e-02,3.1065777412e-06,3.1065777412e-06,1.0000000000e-02,0.0000000000e+00,9.2678400568e+17,1.0237643416e+20,0.0000000000e+00,2.0379536028e+20,1.3614575891e+20,1.3357778478e+21,3.3394261929e+02,2.9315797598e+02,3.6005771705e+01,1.4189170416e+00,3.3599513402e+00,1.1836301032e-07,3.1065777412e-06,2.0699526988e-02,6.2460881408e+06,5.8478033329e+06,9.9999966612e+21,6.1084401939e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1845690000e+07,1.7007758752e+03,1.7224577141e+03,1.0000000000e-08,4.0383493090e+02,6.0598546143e+02,7.8190367105e-02,3.1065777412e-06,3.1065777412e-06,1.0000000000e-02,0.0000000000e+00,9.2084122616e+17,1.0174837319e+20,0.0000000000e+00,2.0341461859e+20,1.3568336787e+20,1.3305084157e+21,3.3259355112e+02,2.9206361152e+02,3.5772792038e+01,1.4097357686e+00,3.3474085761e+00,1.1672078227e-07,3.1065777412e-06,2.0692533177e-02,6.2460065493e+06,5.8277204333e+06,9.9999966760e+21,6.1084401939e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2005019000e+07,1.7007716332e+03,1.7232830366e+03,3.6145340000e-01,4.0470020066e+02,6.0601403910e+02,7.8381400689e-02,3.1065777412e-06,3.1065777412e-06,1.0000000000e-02,0.0000000000e+00,9.1488141154e+17,1.0111832777e+20,0.0000000000e+00,2.0303130381e+20,1.3521855771e+20,1.3252148165e+21,3.3123842251e+02,2.9096391851e+02,3.5539166971e+01,1.4005290616e+00,3.3348047403e+00,1.1508691987e-07,3.1065777412e-06,2.0685482786e-02,6.2459235873e+06,5.8277204333e+06,9.9999967138e+21,6.1084401939e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2165144000e+07,1.7007710841e+03,1.7217920168e+03,1.2098600000e+00,4.0482687664e+02,6.0604120985e+02,7.8035864893e-02,3.1065777412e-06,3.1065777412e-06,1.0000000000e-02,0.0000000000e+00,9.0890468920e+17,1.0048630827e+20,0.0000000000e+00,2.0264539537e+20,1.3475131786e+20,1.3198969944e+21,3.2987722155e+02,2.8985887986e+02,3.5304901714e+01,1.3912971261e+00,3.3221396368e+00,1.1346154037e-07,3.1065777412e-06,2.0678375251e-02,6.2463930081e+06,5.8277204333e+06,9.9999967377e+21,6.1084401939e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2326069000e+07,1.7007667394e+03,1.7199792621e+03,1.3196960000e+00,4.0571177246e+02,6.0606851633e+02,7.7612777472e-02,3.1065777412e-06,3.1065777412e-06,1.0000000000e-02,0.0000000000e+00,9.0290925563e+17,9.9852120776e+19,0.0000000000e+00,2.0225674697e+20,1.3428148619e+20,1.3145531705e+21,3.2850949540e+02,2.8874812023e+02,3.5069925806e+01,1.3820371851e+00,3.3094089639e+00,1.1184424127e-07,3.1065777412e-06,2.0671207680e-02,6.2463084064e+06,5.8478033329e+06,9.9999967274e+21,6.1084401939e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2487800000e+07,1.7007623459e+03,1.7458466065e+03,2.1886260000e+00,4.0660649728e+02,6.0609595960e+02,7.7338318433e-02,3.1065777412e-06,3.1065777412e-06,1.0000000000e-02,0.0000000000e+00,8.9689701913e+17,9.9215963854e+19,0.0000000000e+00,2.0186545157e+20,1.3380919023e+20,1.3091848643e+21,3.2713563556e+02,2.8763194961e+02,3.4834314268e+01,1.3727521952e+00,3.2966162744e+00,1.1023562405e-07,3.1065777412e-06,2.0663981597e-02,6.2462273172e+06,5.7277445917e+06,9.9999957543e+21,6.1084401939e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2650339000e+07,1.7007661830e+03,1.7390453087e+03,3.0673180000e+00,4.0586072099e+02,6.0612353997e+02,7.5934100667e-02,3.1065777412e-06,3.1065777412e-06,1.0000000000e-02,0.0000000000e+00,8.8089864009e+17,9.8587820540e+19,0.0000000000e+00,2.0023152106e+20,1.3457438877e+20,1.3135469906e+21,3.2809000318e+02,2.8885410949e+02,3.4563198681e+01,1.3620680602e+00,3.3106237314e+00,1.1030913483e-07,3.1065777412e-06,2.0633787734e-02,6.2466825607e+06,5.7676472193e+06,9.9999961605e+21,6.0461659379e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2813690000e+07,1.7007762975e+03,1.7342067027e+03,2.2999070000e+00,4.0386265021e+02,6.0615125813e+02,7.4929684771e-02,3.1065777412e-06,3.1065777412e-06,1.0000000000e-02,0.0000000000e+00,8.6016854551e+17,9.7965678448e+19,0.0000000000e+00,1.9796165002e+20,1.3596672617e+20,1.3228453868e+21,3.3022575961e+02,2.9126023894e+02,3.4276544927e+01,1.3507715964e+00,3.3382009372e+00,1.1122435371e-07,3.1065777412e-06,2.0592609534e-02,6.2477152678e+06,5.7876423828e+06,9.9999965069e+21,5.9528831164e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2977859000e+07,1.7007712359e+03,1.7355600184e+03,2.7699120000e-01,4.0489139859e+02,6.0617911508e+02,7.5211098867e-02,3.1065777412e-06,3.1065777412e-06,1.0000000000e-02,0.0000000000e+00,8.5435973319e+17,9.7331399060e+19,0.0000000000e+00,1.9756772536e+20,1.3547227135e+20,1.3173081274e+21,3.2881175915e+02,2.9010223247e+02,3.4043025648e+01,1.3415690583e+00,3.3249287574e+00,1.0958995364e-07,3.1065777412e-06,2.0585597762e-02,6.2475954385e+06,5.7676472193e+06,9.9999966789e+21,5.9528831164e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3142848000e+07,1.7007670671e+03,1.7337345230e+03,1.2893190000e+00,4.0574225245e+02,6.0620711118e+02,7.4831407706e-02,3.1065777412e-06,3.1065777412e-06,1.0000000000e-02,0.0000000000e+00,8.4711413980e+17,9.6696624682e+19,0.0000000000e+00,1.9698756360e+20,1.3515882730e+20,1.3131898003e+21,3.2773703522e+02,2.8928533625e+02,3.3803980860e+01,1.3321487707e+00,3.3155661210e+00,1.0820844013e-07,3.1065777412e-06,2.0575236171e-02,6.2474915435e+06,5.7876423828e+06,9.9999968044e+21,5.9437767635e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3406831000e+07,1.7007771270e+03,1.7265324037e+03,2.1230820000e+00,4.0376862787e+02,6.0625190502e+02,7.3325801447e-02,3.1065777412e-06,3.1065777412e-06,1.0000000000e-02,0.0000000000e+00,8.1644473198e+17,9.5703027942e+19,0.0000000000e+00,1.9352852135e+20,1.3718618971e+20,1.3264998402e+21,3.3077965240e+02,2.9275253220e+02,3.3357267849e+01,1.3145446847e+00,3.3553044553e+00,1.0935338778e-07,3.1065777412e-06,2.0514129379e-02,6.2484395965e+06,5.8277204333e+06,9.9999976329e+21,5.8047235241e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3618017000e+07,1.7007759354e+03,1.7287681903e+03,1.1109320000e-01,4.0402858475e+02,6.0628774006e+02,7.3794665267e-02,3.1065777412e-06,3.1065777412e-06,1.0000000000e-02,0.0000000000e+00,8.0933654637e+17,9.4902644592e+19,0.0000000000e+00,1.9302553521e+20,1.3653167129e+20,1.3192725860e+21,3.2893798074e+02,2.9123276540e+02,3.3064325655e+01,1.3030004058e+00,3.3378860567e+00,1.0727056974e-07,3.1065777412e-06,2.0505466384e-02,6.2489342584e+06,5.8076667855e+06,9.9999976348e+21,5.8047235241e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.3786966000e+07,1.7007713620e+03,1.7298216677e+03,3.4942970000e-01,4.0495994996e+02,6.0631640809e+02,7.4015093083e-02,3.1065777412e-06,3.1065777412e-06,1.0000000000e-02,0.0000000000e+00,8.0366367167e+17,9.4263656416e+19,0.0000000000e+00,1.9262209388e+20,1.3600767113e+20,1.3134912046e+21,3.2746493082e+02,2.9001663049e+02,3.2830561256e+01,1.2937882080e+00,3.3239476533e+00,1.0562447458e-07,3.1065777412e-06,2.0498511323e-02,6.2488495107e+06,5.8076667855e+06,9.9999976665e+21,5.8047235241e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.4057284000e+07,1.7007637241e+03,1.7267952754e+03,1.2641070000e+00,4.0651426084e+02,6.0636227690e+02,7.3381010576e-02,3.1065777412e-06,3.1065777412e-06,1.0000000000e-02,0.0000000000e+00,7.9460922637e+17,9.3243450795e+19,0.0000000000e+00,1.9197519310e+20,1.3516951107e+20,1.3042485647e+21,3.2511016923e+02,2.8807192161e+02,3.2457498956e+01,1.2790865524e+00,3.3016588953e+00,1.0302849609e-07,3.1065777412e-06,2.0487313382e-02,6.2487037828e+06,5.8076667855e+06,9.9999977052e+21,5.8047235241e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.4273539000e+07,1.7003368939e+03,1.7180920535e+03,2.7916870000e+00,4.0372154038e+02,6.0639897206e+02,7.1536498793e-02,3.0805128502e-06,3.0805128502e-06,1.0000000000e-02,0.0000000000e+00,7.6319963684e+17,9.2454054674e+19,0.0000000000e+00,1.8809186193e+20,1.3786296897e+20,1.3233273943e+21,3.2956107697e+02,2.9286309807e+02,3.2079662416e+01,1.2631013138e+00,3.3552119909e+00,1.0544475241e-07,3.0805128502e-06,2.0421039981e-02,6.2495452020e+06,5.8478033329e+06,9.9999976773e+21,5.6405904855e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.4446543000e+07,1.7003364996e+03,1.7201506587e+03,1.0000000000e-08,4.0381824277e+02,6.0642832815e+02,7.1976845103e-02,3.0805128502e-06,3.0805128502e-06,1.0000000000e-02,0.0000000000e+00,7.5770884894e+17,9.1813782279e+19,0.0000000000e+00,1.8768257368e+20,1.3730932653e+20,1.3173100337e+21,3.2803141077e+02,2.9158994346e+02,3.1846901531e+01,1.2539366108e+00,3.3406259825e+00,1.0377151230e-07,3.0805128502e-06,2.0414245584e-02,6.2500593227e+06,5.8478033329e+06,9.9999976241e+21,5.6405904855e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.4618875000e+07,1.7003318092e+03,1.7221278813e+03,4.2227210000e-02,4.0477329087e+02,6.0645757026e+02,7.2396910098e-02,3.0805128502e-06,3.0805128502e-06,1.0000000000e-02,0.0000000000e+00,7.5225006989e+17,9.1177066389e+19,0.0000000000e+00,1.8727393661e+20,1.3675757869e+20,1.3113168337e+21,3.2650802585e+02,2.9032158120e+02,3.1615520352e+01,1.2448262321e+00,3.3260948781e+00,1.0212330296e-07,3.0805128502e-06,2.0407450322e-02,6.2499761661e+06,5.8277204333e+06,9.9999976207e+21,5.6405904855e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.4792070000e+07,1.7003270542e+03,1.7210736535e+03,9.8029890000e-01,4.0574011353e+02,6.0648511165e+02,7.2173236701e-02,3.0805128502e-06,3.0805128502e-06,1.0000000000e-02,0.0000000000e+00,7.4677658109e+17,9.0538457437e+19,0.0000000000e+00,1.8686244568e+20,1.3620300261e+20,1.3052964953e+21,3.2497788279e+02,2.8904715456e+02,3.1383538545e+01,1.2356922044e+00,3.3114942965e+00,1.0048591323e-07,3.0805128502e-06,2.0400595607e-02,6.2498899448e+06,5.8478033329e+06,9.9999976364e+21,5.6405904855e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.4966130000e+07,1.6991409066e+03,1.7168970286e+03,1.9313070000e+00,4.0487108121e+02,6.0651151987e+02,7.1278989902e-02,3.0111594989e-06,3.0111594989e-06,1.0000000000e-02,0.0000000000e+00,7.3797209808e+17,8.9901283821e+19,0.0000000000e+00,1.8596605415e+20,1.3612760647e+20,1.3030630603e+21,3.2435297012e+02,2.8868289632e+02,3.1143014895e+01,1.2233528973e+00,3.3037028958e+00,9.9976964769e-08,3.0111594989e-06,2.0385918997e-02,6.2500897356e+06,5.8478033329e+06,9.9999976295e+21,5.6170726424e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5141061000e+07,1.6978197761e+03,1.7155701781e+03,1.0448250000e+00,4.0473034726e+02,6.0653806027e+02,7.0990836396e-02,2.9358698831e-06,2.9358698831e-06,1.0000000000e-02,0.0000000000e+00,7.2882994763e+17,8.9263811291e+19,0.0000000000e+00,1.8501046591e+20,1.3610409737e+20,1.3012383715e+21,3.2382570404e+02,2.8841672037e+02,3.0901623209e+01,1.2107137047e+00,3.2966437155e+00,9.9586733779e-08,2.9358698831e-06,2.0370360209e-02,6.2496604400e+06,5.8679154921e+06,9.9999975938e+21,5.5907873113e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5420950000e+07,1.6965297496e+03,1.7142735376e+03,8.8719420000e-01,4.0439751495e+02,6.0658052475e+02,7.0705906106e-02,2.8640007337e-06,2.8640007337e-06,1.0000000000e-02,0.0000000000e+00,7.1659084428e+17,8.8246394578e+19,0.0000000000e+00,1.8381262771e+20,1.3573197823e+20,1.2956844105e+21,3.2235283744e+02,2.8735632340e+02,3.0523056236e+01,1.1928382312e+00,3.2806166063e+00,9.8192715325e-08,2.8640007337e-06,2.0350834211e-02,6.2497774064e+06,5.8679154921e+06,9.9999979174e+21,5.5648294084e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5644861000e+07,1.6965231002e+03,1.7147072522e+03,5.2760540000e-01,4.0574677160e+02,6.0661449632e+02,7.0801683882e-02,2.8640007337e-06,2.8640007337e-06,1.0000000000e-02,0.0000000000e+00,7.0974436539e+17,8.7434022151e+19,0.0000000000e+00,1.8327993020e+20,1.3500463329e+20,1.2878538382e+21,3.2036519808e+02,2.8569319296e+02,3.0229025232e+01,1.1813475265e+00,3.2616294016e+00,9.6124405061e-08,2.8640007337e-06,2.0342056489e-02,6.2496517245e+06,5.8679154921e+06,9.9999978996e+21,5.5648294084e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5823990000e+07,1.6965180896e+03,1.7438870744e+03,1.8574860000e+00,4.0676428075e+02,6.0664167361e+02,7.0692628873e-02,2.8640007337e-06,2.8640007337e-06,1.0000000000e-02,0.0000000000e+00,7.0428359523e+17,8.6785844542e+19,0.0000000000e+00,1.8285272314e+20,1.3442257408e+20,1.2815924393e+21,3.1877606153e+02,2.8436290102e+02,2.9994531939e+01,1.1721835502e+00,3.2464420628e+00,9.4492577962e-08,2.8640007337e-06,2.0335008830e-02,6.2495652421e+06,5.7277445917e+06,9.9999969176e+21,5.5648294084e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.6003210000e+07,1.6965221976e+03,1.7361385301e+03,2.8596050000e+00,4.0596461016e+02,6.0666886470e+02,6.9232208341e-02,2.8640007337e-06,2.8640007337e-06,1.0000000000e-02,0.0000000000e+00,6.8901873736e+17,8.6148552531e+19,0.0000000000e+00,1.8094301057e+20,1.3532154147e+20,1.2869802706e+21,3.1997443721e+02,2.8582139217e+02,2.9728174752e+01,1.1617743359e+00,3.2630929937e+00,9.4616622654e-08,2.8640007337e-06,2.0303524349e-02,6.2500313382e+06,5.7676472193e+06,9.9999973579e+21,5.4926425617e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.6183326000e+07,1.6965315689e+03,1.7311742376e+03,2.0380150000e+00,4.0411430267e+02,6.0669619174e+02,6.8290977976e-02,2.8640007337e-06,2.8640007337e-06,1.0000000000e-02,0.0000000000e+00,6.7192786840e+17,8.5515419946e+19,0.0000000000e+00,1.7870582176e+20,1.3653736386e+20,1.2948651557e+21,3.2177058438e+02,2.8787572337e+02,2.9457129762e+01,1.1511819226e+00,3.2865463598e+00,9.5106510713e-08,2.8640007337e-06,2.0267359234e-02,6.2510955472e+06,5.7876423828e+06,9.9999976020e+21,5.4053406748e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.6364343000e+07,1.6965259515e+03,1.7332388955e+03,1.6374300000e-01,4.0525345696e+02,6.0672365547e+02,6.8682982972e-02,2.8640007337e-06,2.8640007337e-06,1.0000000000e-02,0.0000000000e+00,6.6670299036e+17,8.4873464615e+19,0.0000000000e+00,1.7827878340e+20,1.3593108821e+20,1.2884300090e+21,3.2014077536e+02,2.8650154215e+02,2.9226214513e+01,1.1421577758e+00,3.2708579571e+00,9.3462249927e-08,2.8640007337e-06,2.0260576883e-02,6.2509827877e+06,5.7876423828e+06,9.9999977338e+21,5.4053406748e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.6546265000e+07,1.6965211721e+03,1.7309986798e+03,1.2872220000e+00,4.0622514947e+02,6.0675125649e+02,6.8257608827e-02,2.8640007337e-06,2.8640007337e-06,1.0000000000e-02,0.0000000000e+00,6.6105674597e+17,8.4230123493e+19,0.0000000000e+00,1.7778465600e+20,1.3538581467e+20,1.2824698888e+21,3.1862437529e+02,2.8524142757e+02,2.8993413043e+01,1.1330599158e+00,3.2564718014e+00,9.1903971950e-08,2.8640007337e-06,2.0252706797e-02,6.2508998532e+06,5.8076667855e+06,9.9999978349e+21,5.4022523384e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.6837340000e+07,1.6965327208e+03,1.7214094185e+03,2.2431080000e+00,4.0395550116e+02,6.0679541812e+02,6.6424018790e-02,2.8640007337e-06,2.8640007337e-06,1.0000000000e-02,0.0000000000e+00,6.3072376150e+17,8.3224783354e+19,0.0000000000e+00,1.7355933458e+20,1.3794646516e+20,1.2999339416e+21,3.2265877632e+02,2.8968241411e+02,2.8553325390e+01,1.1158613308e+00,3.3071725273e+00,9.3349219854e-08,2.8640007337e-06,2.0186228802e-02,6.2518515499e+06,5.8277204333e+06,9.9999984032e+21,5.2332779536e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.7070200000e+07,1.6965305571e+03,1.7246313897e+03,1.0000000000e-08,4.0440894333e+02,6.0683074742e+02,6.7042795374e-02,2.8640007337e-06,2.8640007337e-06,1.0000000000e-02,0.0000000000e+00,6.2440439472e+17,8.2418128257e+19,0.0000000000e+00,1.7301671462e+20,1.3714156626e+20,1.2915097922e+21,3.2052998879e+02,2.8787390590e+02,2.8264962201e+01,1.1045921239e+00,3.2865256106e+00,9.1256276806e-08,2.8640007337e-06,2.0177940261e-02,6.2523628828e+06,5.8277204333e+06,9.9999984047e+21,5.2332779536e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.7256488000e+07,1.6965247488e+03,1.7258249706e+03,3.6612290000e-01,4.0558664958e+02,6.0685901085e+02,6.7271250689e-02,2.8640007337e-06,2.8640007337e-06,1.0000000000e-02,0.0000000000e+00,6.1936236943e+17,8.1774316177e+19,0.0000000000e+00,1.7258132949e+20,1.3649727548e+20,1.2847715088e+21,3.1882742044e+02,2.8642689750e+02,2.8034912410e+01,1.0956017992e+00,3.2700057730e+00,8.9605885792e-08,2.8640007337e-06,2.0171279757e-02,6.2522450818e+06,5.8277204333e+06,9.9999984294e+21,5.2332779536e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.7442870000e+07,1.6965194592e+03,1.7224553678e+03,1.5277670000e+00,4.0666048977e+02,6.0688728856e+02,6.6625261866e-02,2.8640007337e-06,2.8640007337e-06,1.0000000000e-02,0.0000000000e+00,6.1433054227e+17,8.1131635642e+19,0.0000000000e+00,1.7214477517e+20,1.3585267159e+20,1.2780337264e+21,3.1712513198e+02,2.8497966391e+02,2.7805351183e+01,1.0866305676e+00,3.2534833646e+00,8.7976333952e-08,2.8640007337e-06,2.0164586618e-02,6.2521605116e+06,5.8277204333e+06,9.9999984535e+21,5.2332779536e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.7630185000e+07,1.6965308341e+03,1.7148846083e+03,2.5856950000e+00,4.0441238075e+02,6.0691570782e+02,6.5156829688e-02,2.8640007337e-06,2.8640007337e-06,1.0000000000e-02,0.0000000000e+00,5.9479434006e+17,8.0501679247e+19,0.0000000000e+00,1.6925756268e+20,1.3765232680e+20,1.2905079190e+21,3.2001928455e+02,2.8812479441e+02,2.7529256491e+01,1.0758408124e+00,3.2893898907e+00,8.9035967834e-08,2.8640007337e-06,2.0120590054e-02,6.2532327243e+06,5.8679154921e+06,9.9999984510e+21,5.1173445314e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.7929889000e+07,1.6965220908e+03,1.7169041207e+03,3.1070230000e-01,4.0618665514e+02,6.0696117865e+02,6.5551784605e-02,2.8640007337e-06,2.8640007337e-06,1.0000000000e-02,0.0000000000e+00,5.8702973545e+17,7.9483679853e+19,0.0000000000e+00,1.6856199884e+20,1.3659390481e+20,1.2795420723e+21,3.1725274042e+02,2.8576156297e+02,2.7167077649e+01,1.0616868965e+00,3.2624099509e+00,8.6429158642e-08,2.8640007337e-06,2.0110187919e-02,6.2530822988e+06,5.8478033329e+06,9.9999984191e+21,5.1173445314e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.8169652000e+07,1.6922147355e+03,1.7099334890e+03,2.0593680000e+00,4.0289674811e+02,6.0699755524e+02,6.4165872792e-02,2.6352514495e-06,2.6352514495e-06,1.0000000000e-02,0.0000000000e+00,5.6998691135e+17,7.8683014305e+19,0.0000000000e+00,1.6609215513e+20,1.3765850433e+20,1.2858833714e+21,3.1865384516e+02,2.8749001917e+02,2.6854234502e+01,1.0405233128e+00,3.2690654479e+00,8.8112497518e-08,2.6352514495e-06,2.0074458029e-02,6.2524697071e+06,5.8880569196e+06,9.9999986511e+21,5.0271821982e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.8361462000e+07,1.6922093425e+03,1.7123303071e+03,1.0000000000e-08,4.0399166931e+02,6.0702665649e+02,6.4651381883e-02,2.6352514495e-06,2.6352514495e-06,1.0000000000e-02,0.0000000000e+00,5.6519351145e+17,7.8041389106e+19,0.0000000000e+00,1.6564961351e+20,1.3697011550e+20,1.2788042855e+21,3.1687009521e+02,2.8596006363e+02,2.6626655343e+01,1.0317052837e+00,3.2516682359e+00,8.6438371761e-08,2.6352514495e-06,2.0067980338e-02,6.2523814350e+06,5.8679154921e+06,9.9999983780e+21,5.0271821982e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
