t(yr),T_surf(K),T_pot(K),phi(vol_frac),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),mmw(kg/mol),p_surf(bar),p_H2O(bar),p_CO2(bar),p_O2(bar),p_H2(bar),p_CH4(bar),p_CO(bar),p_N2(bar),p_NH3(bar),p_S2(bar),p_SO2(bar),p_H2S(bar),fO2_liquid(bar),fO2_solid(bar),R_trans(m),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),thick_surf_bl(m)
6.0950202000e+07,1.7768437563e+03,1.8219116869e+03,1.4332291043e-01,0.0000000000e+00,4.6495249428e+18,1.8841628776e+20,0.0000000000e+00,3.7580549159e+20,7.1209259842e+19,1.0492960496e+21,2.5661069615e-02,2.6139946019e+02,1.7881706348e+02,7.6889451798e+01,1.2458433706e-05,2.1933395503e+00,6.8984652385e-08,3.4995928291e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2458433706e-05,0.0000000000e+00,6.5768052160e+06,2.4771410000e-01,2.3242705963e+02,3.4822722376e+02,1.0000000000e-02
6.5008137000e+07,1.7768437563e+03,1.8202704237e+03,1.4261267884e-01,0.0000000000e+00,4.5114606503e+18,1.8392292236e+20,0.0000000000e+00,3.7412501550e+20,7.1139352751e+19,1.0370379620e+21,2.5535932152e-02,2.5804012432e+02,1.7777036226e+02,7.4689773314e+01,1.2458433706e-05,2.1805008919e+00,6.6228917184e-08,3.3994753375e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2458433706e-05,0.0000000000e+00,6.5778003959e+06,2.7700360000e-01,2.3258154622e+02,3.4845531979e+02,1.0000000000e-02
6.8254485000e+07,1.7768437563e+03,1.8190659494e+03,1.4209058791e-01,0.0000000000e+00,4.3857997701e+18,1.8037444896e+20,0.0000000000e+00,3.7241171971e+20,7.1431533967e+19,1.0300810473e+21,2.5409664208e-02,2.5600047607e+02,1.7761786052e+02,7.2886569465e+01,1.2458433706e-05,2.1786303316e+00,6.4519141099e-08,3.3174032312e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2458433706e-05,0.0000000000e+00,6.5790343353e+06,2.7942710000e-01,2.3267290588e+02,3.4863839802e+02,1.0000000000e-02
7.3124007000e+07,1.7768437563e+03,1.8187239060e+03,1.4194216423e-01,0.0000000000e+00,4.2303081567e+18,1.7509098959e+20,0.0000000000e+00,3.7044048252e+20,7.1248848651e+19,1.0148797547e+21,2.5265671933e-02,2.5187305455e+02,1.7615964870e+02,7.0350666564e+01,1.2458433706e-05,2.1607441545e+00,6.1256035556e-08,3.2019826189e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2458433706e-05,0.0000000000e+00,6.5801467500e+06,2.4873540000e-01,2.3288299476e+02,3.4893135254e+02,1.0000000000e-02
8.0428290000e+07,1.7768437563e+03,1.8178306796e+03,1.4155421919e-01,0.0000000000e+00,3.9941101476e+18,1.6722954456e+20,0.0000000000e+00,3.6727355853e+20,7.1120641518e+19,9.9338715090e+20,2.5035204966e-02,2.4598525489e+02,1.7423867062e+02,6.6579070091e+01,1.2458433706e-05,2.1371817656e+00,5.6714567075e-08,3.0303199049e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2458433706e-05,0.0000000000e+00,6.5820370260e+06,2.6352250000e-01,2.3315083710e+02,3.4931984029e+02,1.0000000000e-02
9.0428290000e+07,1.7768437563e+03,1.8166481487e+03,1.4103977563e-01,0.0000000000e+00,3.6864224459e+18,1.5679354821e+20,0.0000000000e+00,3.6291787933e+20,7.0907165758e+19,9.6451659185e+20,2.4721734165e-02,2.3809284627e+02,1.7154054706e+02,6.1642562912e+01,1.2458433706e-05,2.1040870431e+00,5.0895814279e-08,2.8056367433e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2458433706e-05,0.0000000000e+00,6.5810682731e+06,2.7237450000e-01,2.3347923823e+02,3.4978148696e+02,1.0000000000e-02
1.0042829000e+08,1.7768437563e+03,1.8145152067e+03,1.4010881789e-01,0.0000000000e+00,3.3803161190e+18,1.4672425643e+20,0.0000000000e+00,3.5808497068e+20,7.1047980370e+19,9.3937927403e+20,2.4383156960e-02,2.3108997389e+02,1.6952720568e+02,5.6893862436e+01,1.2458433706e-05,2.0793917416e+00,4.5878797242e-08,2.5895015291e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2458433706e-05,0.0000000000e+00,6.5840820406e+06,2.9301310000e-01,2.3374597532e+02,3.5020409241e+02,1.0000000000e-02
1.1042829000e+08,1.7768437563e+03,1.8139399631e+03,1.3985690985e-01,0.0000000000e+00,3.1165213256e+18,1.3705169486e+20,0.0000000000e+00,3.5383102726e+20,7.0490462678e+19,9.0980104276e+20,2.4093565189e-02,2.2313999800e+02,1.6619928912e+02,5.2512058823e+01,1.2458433706e-05,2.0385720856e+00,4.0699133962e-08,2.3900654798e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2458433706e-05,0.0000000000e+00,6.5864032696e+06,2.7801500000e-01,2.3406881330e+02,3.5060407764e+02,1.0000000000e-02
1.2042829000e+08,1.7768437563e+03,1.8262528353e+03,1.3921554103e-01,0.0000000000e+00,2.8740524676e+18,1.2796558520e+20,0.0000000000e+00,3.4965218992e+20,6.9871287003e+19,8.8126775718e+20,2.3815205553e-02,2.1550351021e+02,1.6283614393e+02,4.8464204462e+01,1.2458433706e-05,1.9973203214e+00,3.6057076019e-08,2.2058289979e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2458433706e-05,0.0000000000e+00,6.5886430425e+06,3.3419780000e-01,2.3438131297e+02,3.5097547506e+02,1.0000000000e-02
1.2842829000e+08,1.7768437563e+03,1.8170394382e+03,1.3541972477e-01,0.0000000000e+00,2.5910387619e+18,1.2115218260e+20,0.0000000000e+00,3.4280848574e+20,7.2840232673e+19,8.8678763841e+20,2.3384902848e-02,2.1583806884e+02,1.6668811165e+02,4.5054728739e+01,1.2458433706e-05,2.0445678993e+00,3.5125088808e-08,2.0506480658e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2458433706e-05,0.0000000000e+00,6.5945939643e+06,3.9910070000e-01,2.3428616847e+02,3.5127086353e+02,1.0000000000e-02
1.3482829000e+08,1.7768437563e+03,1.8262306453e+03,1.3920643882e-01,0.0000000000e+00,2.4618990149e+18,1.1582527165e+20,0.0000000000e+00,3.4016601725e+20,7.2202364680e+19,8.6790454430e+20,2.3229196944e-02,2.1087579203e+02,1.6412825405e+02,4.2786926423e+01,1.2458433706e-05,2.0131691233e+00,3.2340414950e-08,1.9474299450e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2458433706e-05,0.0000000000e+00,6.5957480528e+06,1.0703180000e-01,2.3448402063e+02,3.5148926811e+02,1.0000000000e-02
1.3994829000e+08,1.7768437563e+03,1.8320937767e+03,1.4160604575e-01,0.0000000000e+00,2.3612431241e+18,1.1164287858e+20,0.0000000000e+00,3.3801979110e+20,7.1678652740e+19,8.5289911069e+20,2.3104586006e-02,2.0693927377e+02,1.6206370274e+02,4.1020673222e+01,1.2458433706e-05,1.9878456897e+00,3.0230274898e-08,1.8670396329e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2458433706e-05,0.0000000000e+00,6.5966799231e+06,1.5928180000e-01,2.3465338634e+02,3.5166184543e+02,1.0000000000e-02
1.4404429000e+08,1.7768437563e+03,1.8335858683e+03,1.4221503792e-01,0.0000000000e+00,2.2824769250e+18,1.0835057795e+20,0.0000000000e+00,3.3628297644e+20,7.1251123821e+19,8.4096738104e+20,2.3004977539e-02,2.0381355908e+02,1.6040254867e+02,3.9639358051e+01,1.2458433706e-05,1.9674702576e+00,2.8616527990e-08,1.8041696220e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2458433706e-05,0.0000000000e+00,6.5974190515e+06,2.1359660000e-01,2.3478847915e+02,3.5179990730e+02,1.0000000000e-02
1.4732109000e+08,1.7768437563e+03,1.8342527044e+03,1.4248699968e-01,0.0000000000e+00,2.2206053495e+18,1.0575202034e+20,0.0000000000e+00,3.3488101985e+20,7.0903587421e+19,8.3147072388e+20,2.2925384320e-02,2.0132866360e+02,1.5906790688e+02,3.8554836415e+01,1.2458433706e-05,1.9510997695e+00,2.7372331813e-08,1.7548080509e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2458433706e-05,0.0000000000e+00,6.5980083553e+06,2.5664880000e-01,2.3489967798e+02,3.5191035677e+02,1.0000000000e-02
1.4994253000e+08,1.7768437563e+03,1.8339113508e+03,1.4234779770e-01,0.0000000000e+00,2.1718428624e+18,1.0369610180e+20,0.0000000000e+00,3.3375148375e+20,7.0621997406e+19,8.2390523207e+20,2.2861787334e-02,1.9935097236e+02,1.5799666116e+02,3.7700419073e+01,1.2458433706e-05,1.9379600525e+00,2.6406436321e-08,1.7159195853e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2458433706e-05,0.0000000000e+00,6.5984765450e+06,2.9421500000e-01,2.3498774112e+02,3.5199871637e+02,1.0000000000e-02
1.5203968200e+08,1.7768437563e+03,1.8330881911e+03,1.4201198578e-01,0.0000000000e+00,2.1333036194e+18,1.0206615009e+20,0.0000000000e+00,3.3284273705e+20,7.0394422078e+19,8.1787330683e+20,2.2810966587e-02,1.9777539932e+02,1.5713743816e+02,3.7025334329e+01,1.2458433706e-05,1.9274209700e+00,2.5652289007e-08,1.6851933715e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2458433706e-05,0.0000000000e+00,6.5988558078e+06,3.2337210000e-01,2.3506039040e+02,3.5206940405e+02,1.0000000000e-02
1.5371740400e+08,1.7768437563e+03,1.8320411916e+03,1.4158457111e-01,0.0000000000e+00,2.1027734028e+18,1.0077169232e+20,0.0000000000e+00,3.3211244906e+20,7.0210873657e+19,8.1306086674e+20,2.2770349685e-02,1.9651915782e+02,1.5644864626e+02,3.6490668444e+01,1.2458433706e-05,1.9189723662e+00,2.5060702243e-08,1.6608582664e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2458433706e-05,0.0000000000e+00,6.5991535648e+06,3.4889660000e-01,2.3511668963e+02,3.5212595420e+02,1.0000000000e-02
1.5505958200e+08,1.7768437563e+03,1.8309746106e+03,1.4114882137e-01,0.0000000000e+00,2.0785421978e+18,9.9742241856e+19,0.0000000000e+00,3.3152611178e+20,7.0063077085e+19,8.0921934346e+20,2.2737883661e-02,1.9551687799e+02,1.5589672055e+02,3.6066394792e+01,1.2458433706e-05,1.9122025398e+00,2.4594867634e-08,1.6415476198e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2458433706e-05,0.0000000000e+00,6.5993924521e+06,3.6749600000e-01,2.3516312230e+02,3.5217119436e+02,1.0000000000e-02
1.5707284900e+08,1.7768437563e+03,1.8290656599e+03,1.4036804865e-01,0.0000000000e+00,2.0424930750e+18,9.8207535576e+19,0.0000000000e+00,3.3064497176e+20,6.9840853532e+19,8.0347759163e+20,2.2689142034e-02,1.9401934436e+02,1.5506912788e+02,3.5435327715e+01,1.2458433706e-05,1.9020514295e+00,2.3908643745e-08,1.6128248527e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2458433706e-05,0.0000000000e+00,6.5997513469e+06,3.8376870000e-01,2.3523253780e+02,3.5223905454e+02,1.0000000000e-02
1.6009274900e+08,1.7768437563e+03,1.8254895977e+03,1.3890236225e-01,0.0000000000e+00,1.9891092536e+18,9.5927717347e+19,0.0000000000e+00,3.2932010801e+20,6.9506447259e+19,7.9491452995e+20,2.2615967667e-02,1.9178717044e+02,1.5382892232e+02,3.4501092834e+01,1.2458433706e-05,1.8868392800e+00,2.2907444613e-08,1.5703035235e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2458433706e-05,0.0000000000e+00,6.6002929498e+06,4.0794440000e-01,2.3533680355e+02,3.5233724132e+02,1.0000000000e-02
1.6250866900e+08,1.7768437563e+03,1.8218211880e+03,1.3739418936e-01,0.0000000000e+00,1.9470519879e+18,9.4124987468e+19,0.0000000000e+00,3.2825397134e+20,6.9235904535e+19,7.8809547472e+20,2.2557573158e-02,1.9001131704e+02,1.5283452702e+02,3.3765320215e+01,1.2458433706e-05,1.8746421971e+00,2.2130010792e-08,1.5368151253e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2458433706e-05,0.0000000000e+00,6.6007206763e+06,4.4675270000e-01,2.3541721192e+02,3.5241303248e+02,1.0000000000e-02
1.6444140500e+08,1.7768437563e+03,1.8183025153e+03,1.3594238678e-01,0.0000000000e+00,1.9138208508e+18,9.2696357975e+19,0.0000000000e+00,3.2739704779e+20,6.9017521235e+19,7.8266027346e+20,2.2510955386e-02,1.8859695470e+02,1.5203760410e+02,3.3184109302e+01,1.2458433706e-05,1.8648672767e+00,2.1522860847e-08,1.5103615416e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2458433706e-05,0.0000000000e+00,6.6010607203e+06,4.7663390000e-01,2.3548304144e+02,3.5247352713e+02,1.0000000000e-02
1.6598759400e+08,1.7768437563e+03,1.8151662998e+03,1.3464277124e-01,0.0000000000e+00,1.8722974160e+18,9.1577335074e+19,0.0000000000e+00,3.2598988047e+20,6.9560598168e+19,7.8400166259e+20,2.2434964891e-02,1.8874981242e+02,1.5271666608e+02,3.2672845742e+01,1.2458433706e-05,1.8731965349e+00,2.1380981107e-08,1.4870915840e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2458433706e-05,0.0000000000e+00,6.6022145211e+06,5.0213390000e-01,2.3545607013e+02,3.5252150430e+02,1.0000000000e-02
1.6830687800e+08,1.7768437563e+03,1.8116016857e+03,1.3315561749e-01,0.0000000000e+00,1.8054772453e+18,8.9924175934e+19,0.0000000000e+00,3.2356321314e+20,7.0680798177e+19,7.8847561331e+20,2.2307171341e-02,1.8953684138e+02,1.5429209665e+02,3.1900283049e+01,1.2458433706e-05,1.8925204972e+00,2.1308343846e-08,1.4519287002e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2458433706e-05,0.0000000000e+00,6.6043002777e+06,4.4317800000e-01,2.3538480884e+02,3.5259347010e+02,1.0000000000e-02
1.7016230500e+08,1.7761642955e+03,1.8106476862e+03,1.3275471535e-01,0.0000000000e+00,1.7683842810e+18,8.8608571779e+19,0.0000000000e+00,3.2235170577e+20,7.0829079725e+19,7.8621961447e+20,2.2245521707e-02,1.8885317971e+02,1.5418957947e+02,3.1348397155e+01,1.2311514945e-05,1.8901499516e+00,2.0966679582e-08,1.4250408013e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2311514945e-05,0.0000000000e+00,6.6049401936e+06,3.2393980000e-01,2.3535830062e+02,3.5265104274e+02,1.0000000000e-02
1.7164664700e+08,1.7761642955e+03,1.8107210556e+03,1.3278561002e-01,0.0000000000e+00,1.7450023097e+18,8.7560193559e+19,0.0000000000e+00,3.2168186068e+20,7.0642215506e+19,7.8202239711e+20,2.2211765621e-02,1.8776828382e+02,1.5354943506e+02,3.0930490235e+01,1.2311514945e-05,1.8823026709e+00,2.0515755723e-08,1.4060435170e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2311514945e-05,0.0000000000e+00,6.6051791468e+06,2.5905010000e-01,2.3540932907e+02,3.5269710083e+02,1.0000000000e-02
1.7283412100e+08,1.7761019869e+03,1.8105868053e+03,1.3272907046e-01,0.0000000000e+00,1.7259836884e+18,8.6726968426e+19,0.0000000000e+00,3.2112045121e+20,7.0516047839e+19,7.7886266216e+20,2.2183607076e-02,1.8694566828e+02,1.5308098270e+02,3.0597467866e+01,1.2298123324e-05,1.8764587607e+00,2.0176067155e-08,1.3907466413e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2298123324e-05,0.0000000000e+00,6.6053900351e+06,2.7937330000e-01,2.3544443868e+02,3.5273394736e+02,1.0000000000e-02
1.7461533200e+08,1.7757400754e+03,1.8102331866e+03,1.3257994329e-01,0.0000000000e+00,1.6957636965e+18,8.5487033958e+19,0.0000000000e+00,3.2017395992e+20,7.0429800708e+19,7.7496026987e+20,2.2136296223e-02,1.8590148855e+02,1.5256825549e+02,3.0096558991e+01,1.2220608239e-05,1.8695871696e+00,1.9740566058e-08,1.3670746552e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2220608239e-05,0.0000000000e+00,6.6057800376e+06,2.8991880000e-01,2.3546446817e+02,3.5278921710e+02,1.0000000000e-02
1.7728714800e+08,1.7756010938e+03,1.8100973898e+03,1.3252258965e-01,0.0000000000e+00,1.6539813329e+18,8.3643089937e+19,0.0000000000e+00,3.1890792121e+20,7.0142254911e+19,7.6790225196e+20,2.2073217412e-02,1.8406628655e+02,1.5151260347e+02,2.9363791952e+01,1.2190962197e-05,1.8564273961e+00,1.9004515474e-08,1.3334515164e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2190962197e-05,0.0000000000e+00,6.6062284096e+06,2.7310200000e-01,2.3553402394e+02,3.5287212171e+02,1.0000000000e-02
1.8129487200e+08,1.7749137959e+03,1.8094258428e+03,1.3223801338e-01,0.0000000000e+00,1.5892844267e+18,8.0920337716e+19,0.0000000000e+00,3.1682077122e+20,6.9891878164e+19,7.5885285979e+20,2.1969906855e-02,1.8166531259e+02,1.5026625259e+02,2.8276523924e+01,1.2045339604e-05,1.8400592019e+00,1.8048775788e-08,1.2824648081e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2045339604e-05,0.0000000000e+00,6.6070658133e+06,2.8738830000e-01,2.3559772471e+02,3.5299647865e+02,1.0000000000e-02
1.8730645800e+08,1.7749061638e+03,1.8094183857e+03,1.3223484072e-01,0.0000000000e+00,1.5020873127e+18,7.6922701885e+19,0.0000000000e+00,3.1407131495e+20,6.9113215029e+19,7.4232933611e+20,2.1834671437e-02,1.7741160652e+02,1.4767749640e+02,2.6714163032e+01,1.2043731703e-05,1.8083470667e+00,1.6469553586e-08,1.2115879560e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2043731703e-05,0.0000000000e+00,6.6080015364e+06,2.6818500000e-01,2.3580728169e+02,3.5318301406e+02,1.0000000000e-02
1.9211572700e+08,1.7749061638e+03,1.8238555176e+03,1.3221739930e-01,0.0000000000e+00,1.4346507587e+18,7.3806369316e+19,0.0000000000e+00,3.1184895940e+20,6.8475029541e+19,7.2920396323e+20,2.1727391091e-02,1.7404058834e+02,1.4559497087e+02,2.5505967641e+01,1.2043731703e-05,1.7828460321e+00,1.5284321539e-08,1.1567917424e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2043731703e-05,0.0000000000e+00,6.6087345848e+06,3.5338580000e-01,2.3597962342e+02,3.5333224235e+02,1.0000000000e-02
1.9596314200e+08,1.7749061638e+03,1.8179934655e+03,1.2992257282e-01,0.0000000000e+00,1.3554810656e+18,7.1392355567e+19,0.0000000000e+00,3.0833727940e+20,6.9673618858e+19,7.3230935159e+20,2.1562939599e-02,1.7441801263e+02,1.4702219376e+02,2.4484997196e+01,1.2043731703e-05,1.8003227255e+00,1.4961580354e-08,1.1104868856e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2043731703e-05,0.0000000000e+00,6.6113893263e+06,4.2624260000e-01,2.3593145333e+02,3.5345162501e+02,1.0000000000e-02
2.0173426400e+08,1.7749061638e+03,1.8159571915e+03,1.2912204523e-01,0.0000000000e+00,1.2706470509e+18,6.7858684206e+19,0.0000000000e+00,3.0488808294e+20,6.9591423723e+19,7.2245525213e+20,2.1407417040e-02,1.7172797249e+02,1.4578960358e+02,2.3105218754e+01,1.2043731703e-05,1.7852293573e+00,1.3882727790e-08,1.0479087340e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2043731703e-05,0.0000000000e+00,6.6130766244e+06,2.9848460000e-01,2.3605934001e+02,3.5363031297e+02,1.0000000000e-02
2.1039094700e+08,1.7749061638e+03,1.8122594835e+03,1.2766191623e-01,0.0000000000e+00,1.1478872748e+18,6.2758543098e+19,0.0000000000e+00,2.9945696978e+20,6.9666271682e+19,7.0974973454e+20,2.1170224806e-02,1.6818701170e+02,1.4432933240e+02,2.1131907626e+01,1.2043731703e-05,1.7673479794e+00,1.2443986249e-08,9.5841163870e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2043731703e-05,0.0000000000e+00,6.6158202374e+06,3.0724670000e-01,2.3622751914e+02,3.5388850435e+02,1.0000000000e-02
2.2039094700e+08,1.7737767798e+03,1.8083148896e+03,1.2608873004e-01,0.0000000000e+00,1.0195278472e+18,5.7183880263e+19,0.0000000000e+00,2.9323789395e+20,6.9554603063e+19,6.9435818335e+20,2.0913490543e-02,1.6397762062e+02,1.4235217647e+02,1.9023018189e+01,1.1807991935e-05,1.7414295320e+00,1.0944961993e-08,8.6098460431e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1807991935e-05,0.0000000000e+00,6.6184813149e+06,3.0329930000e-01,2.3635789139e+02,3.5417849370e+02,1.0000000000e-02
2.2839094700e+08,1.7737767798e+03,1.8097759905e+03,1.2667428920e-01,0.0000000000e+00,9.3810978514e+17,5.2973363417e+19,0.0000000000e+00,2.8935307769e+20,6.8219000488e+19,6.7291271385e+20,2.0761707943e-02,1.5858723777e+02,1.3860539675e+02,1.7494434280e+01,1.1807991935e-05,1.6955942451e+00,9.5426016590e-09,7.9180067149e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1807991935e-05,0.0000000000e+00,6.6192203879e+06,2.4034650000e-01,2.3666655089e+02,3.5441048516e+02,1.0000000000e-02
2.3479094700e+08,1.7737767798e+03,1.8216191194e+03,1.2529124029e-01,0.0000000000e+00,8.7331363906e+17,4.9745721588e+19,0.0000000000e+00,2.8591897792e+20,6.7413105062e+19,6.5818194876e+20,2.0631694023e-02,1.5483989216e+02,1.3611028097e+02,1.6325628165e+01,1.1807991935e-05,1.6650708740e+00,8.5873343604e-09,7.3890033466e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1807991935e-05,0.0000000000e+00,6.6200845325e+06,3.9434590000e-01,2.3688802580e+02,3.5459607833e+02,1.0000000000e-02
2.3991094700e+08,1.7737767798e+03,1.8095137174e+03,1.2077740842e-01,0.0000000000e+00,7.8736692424e+17,4.7293456816e+19,0.0000000000e+00,2.7918954538e+20,7.0702869767e+19,6.7758250476e+20,2.0395418546e-02,1.5888152711e+02,1.4111766271e+02,1.5343094452e+01,1.1807991935e-05,1.7263274185e+00,8.6752564022e-09,6.9443071413e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1807991935e-05,0.0000000000e+00,6.6253977796e+06,4.9209280000e-01,2.3662720490e+02,3.5474455288e+02,1.0000000000e-02
2.4400694700e+08,1.7737767798e+03,1.8142295609e+03,1.2254489029e-01,0.0000000000e+00,7.5388138720e+17,4.5417895973e+19,0.0000000000e+00,2.7714167546e+20,6.9896749509e+19,6.6637401447e+20,2.0329095568e-02,1.5610757763e+02,1.3905504439e+02,1.4686704139e+01,1.1807991935e-05,1.7010948963e+00,8.0631446994e-09,6.6472239188e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1807991935e-05,0.0000000000e+00,6.6255731526e+06,1.3228950000e-01,2.3679173448e+02,3.5486333250e+02,1.0000000000e-02
2.4728374700e+08,1.7737767798e+03,1.8154459656e+03,1.2299854573e-01,0.0000000000e+00,7.2779971576e+17,4.3951086164e+19,0.0000000000e+00,2.7549373258e+20,6.9247178202e+19,6.5745824467e+20,2.0276487605e-02,1.5390439187e+02,1.3740625974e+02,1.4175605424e+01,1.1807991935e-05,1.6809249041e+00,7.5990843239e-09,6.4158998881e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1807991935e-05,0.0000000000e+00,6.6256708361e+06,2.1763320000e-01,2.3692688606e+02,3.5495835623e+02,1.0000000000e-02
2.4990518700e+08,1.7737767798e+03,1.8145806751e+03,1.2267591399e-01,0.0000000000e+00,7.0738237365e+17,4.2799104060e+19,0.0000000000e+00,2.7416918246e+20,6.8724553193e+19,6.5035830759e+20,2.0234697206e-02,1.5215206359e+02,1.3608816113e+02,1.3775604484e+01,1.1807991935e-05,1.6648002764e+00,7.2436585100e-09,6.2348588737e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1807991935e-05,0.0000000000e+00,6.6257413261e+06,2.8943600000e-01,2.3703804069e+02,3.5503437517e+02,1.0000000000e-02
