t(yr),T_surf(K),p_H2O(bar),phi(vol_frac)
0.813032075762749,3.597437033103215e+03,12.070787874200573,0.927748032620392
0.832858003675938,3.597399034229846e+03,12.070788795263494,0.927748005254753
0.852683931589127,3.597361040930915e+03,12.070789734511559,0.927747977351339
0.872509859502316,3.597323053214256e+03,12.070790692029517,0.927747948907645
0.892335787415504,3.597285071087612e+03,12.070791667901219,0.927747919921193
0.912161715328693,3.597247094558641e+03,12.070792662209643,0.927747890389527
0.931987643241882,3.597209123634915e+03,12.070793675036910,0.927747860310219
0.951813571155071,3.597171158323922e+03,12.070794706464321,0.927747829680867
0.971639499068260,3.597133198633069e+03,12.070795756572350,0.927747798499090
0.991465426981449,3.597095244569685e+03,12.070796825440672,0.927747766762531
1.011291354894638,3.597057296141019e+03,12.070797913148175,0.927747734468860
1.035189300775528,3.597011561039618e+03,12.070799249413360,0.927747694798552
1.059087246656418,3.596965834149290e+03,12.070800613299975,0.927747654311423
1.082985192537308,3.596920115481088e+03,12.070802004941912,0.927747613003513
1.106883138418198,3.596874405047130e+03,12.070803424471524,0.927747570870908
1.130781084299088,3.596828702859382e+03,12.070804872019718,0.927747527909739
1.154679030179977,3.596783008929671e+03,12.070806347715930,0.927747484116177
1.178576976060867,3.596737323269683e+03,12.070807851688246,0.927747439486435
1.202474921941757,3.596691645890966e+03,12.070809384063333,0.927747394016768
1.226372867822647,3.596645976804936e+03,12.070810944966567,0.927747347703470
1.250270813703537,3.596600316022879e+03,12.070812534522007,0.927747300542871
1.274168759584427,3.596554663555953e+03,12.070814152852408,0.927747252531342
1.298066705465317,3.596509019415189e+03,12.070815800079316,0.927747203665290
1.326837897300720,3.596454078632624e+03,12.070817821718787,0.927747143695659
1.355609089136124,3.596399149947657e+03,12.070819885623523,0.927747082476167
1.384380280971527,3.596344233383978e+03,12.070821991998516,0.927747020000753
1.413151472806931,3.596289328959911e+03,12.070824141046559,0.927746956263422
1.441922664642334,3.596234436693547e+03,12.070826332968110,0.927746891258245
1.470693856477737,3.596179556602748e+03,12.070828567961343,0.927746824979365
1.499465048313141,3.596124688705154e+03,12.070830846222222,0.927746757420987
1.528236240148544,3.596069833018188e+03,12.070833167944532,0.927746688577382
1.557007431983948,3.596014989559059e+03,12.070835533319931,0.927746618442883
1.585778623819351,3.595960158344770e+03,12.070837942538006,0.927746547011885
1.614549815654755,3.595905339392119e+03,12.070840395786309,0.927746474278842
1.643321007490158,3.595850532717705e+03,12.070842893250424,0.927746400238269
1.677961960434914,3.595784560959063e+03,12.070845959170677,0.927746309349481
1.712602913379669,3.595718607055121e+03,12.070849089771176,0.927746216548001
1.747243866324425,3.595652671030266e+03,12.070852285365048,0.927746121824571
1.781884819269180,3.595586752911994e+03,12.070855546261443,0.927746025170053
1.816525772213936,3.595520852727430e+03,12.070858872765815,0.927745926575415
1.851166725158691,3.595454970503338e+03,12.070862265179990,0.927745826031735
1.885807678103447,3.595389106266123e+03,12.070865723802296,0.927745723530194
1.920448631048203,3.595323260041849e+03,12.070869248927558,0.927745619062075
1.955089583992958,3.595257431856237e+03,12.070872840847258,0.927745512618762
1.989730536937714,3.595191621734682e+03,12.070876499849579,0.927745404191736
2.024371489882469,3.595125829702250e+03,12.070880226219481,0.927745293772574
2.059012442827225,3.595060055783696e+03,12.070884020238754,0.927745181352944
2.100768819451332,3.594980795690142e+03,12.070888683896223,0.927745043170674
2.142525196075439,3.594901561992240e+03,12.070893446735395,0.927744902055502
2.184281572699547,3.594822354733134e+03,12.070898309232330,0.927744757993354
2.226037949323654,3.594743173953818e+03,12.070903271857079,0.927744610970336
