radius[km] solidus[K] liquidus[K]
4523.51385688569 3520.38420718215 4519.37762320465
4523.80090009001 3520.19556508785 4519.1085451647
4524.08794329433 3520.00689717335 4518.83942029399
4524.37498649865 3519.81820343866 4518.57024859254
4524.66202970297 3519.62948388377 4518.30103006034
4524.94907290729 3519.44073850868 4518.0317646974
4525.23611611161 3519.2519673134 4517.7624525037
4525.52315931593 3519.06317029793 4517.49309347926
4525.81020252025 3518.87434746226 4517.22368762408
4526.09724572457 3518.68549880639 4516.95423493815
4526.38428892889 3518.49662433033 4516.68473542147
4526.67133213321 3518.30772403407 4516.41518907404
4526.95837533753 3518.11879791762 4516.14559589587
4527.24541854185 3517.92984598097 4515.87595588695
4527.53246174617 3517.74086822413 4515.60626904728
4527.8195049505 3517.55186464709 4515.33653537687
4528.10654815481 3517.36283524985 4515.06675487571
4528.39359135914 3517.17378003242 4514.79692754381
4528.68063456346 3516.9846989948 4514.52705338115
4528.96767776778 3516.79559213698 4514.25713238775
4529.2547209721 3516.60645945896 4513.98716456361
4529.54176417642 3516.41730096075 4513.71714990871
4529.82880738074 3516.22811664234 4513.44708842307
4530.11585058506 3516.03890650374 4513.17698010669
4530.40289378938 3515.84967054494 4512.90682495955
4530.6899369937 3515.66040876594 4512.63662298167
4530.97698019802 3515.47112116675 4512.36637417305
4531.26402340234 3515.28180774737 4512.09607853367
4531.55106660666 3515.09246850779 4511.82573606355
4531.83810981098 3514.90310344801 4511.55534676269
4532.1251530153 3514.71371256804 4511.28491063107
4532.41219621962 3514.52429586787 4511.01442766871
4532.69923942394 3514.33485334751 4510.7438978756
4532.98628262826 3514.14538500695 4510.47332125175
4533.27332583258 3513.9558908462 4510.20269779715
4533.5603690369 3513.76637086525 4509.9320275118
4533.84741224122 3513.5768250641 4509.66131039571
4534.13445544554 3513.38725344276 4509.39054644887
4534.42149864987 3513.19765600123 4509.11973567128
4534.70854185419 3513.0080327395 4508.84887806294
4534.99558505851 3512.81838365757 4508.57797362386
4535.28262826283 3512.62870875545 4508.30702235403
4535.56967146715 3512.43900803313 4508.03602425346
4535.85671467147 3512.24928149062 4507.76497932214
4536.14375787579 3512.05952912791 4507.49388756007
4536.43080108011 3511.869750945 4507.22274896726
4536.71784428443 3511.67994694191 4506.95156354369
4537.00488748875 3511.49011711861 4506.68033128938
4537.29193069307 3511.30026147512 4506.40905220433
4537.57897389739 3511.11038001143 4506.13772628853
4537.86601710171 3510.92047272755 4505.86635354198
4538.15306030603 3510.73053962347 4505.59493396468
4538.44010351035 3510.5405806992 4505.32346755664
4538.72714671467 3510.35059595473 4505.05195431785
4539.01418991899 3510.16058539007 4504.78039424832
4539.30123312331 3509.97054900521 4504.50878734803
4539.58827632763 3509.78048680016 4504.237133617
4539.87531953195 3509.5903987749 4503.96543305523
4540.16236273627 3509.40028492946 4503.69368566271
4540.44940594059 3509.21014526382 4503.42189143944
4540.73644914492 3509.01997977798 4503.15005038542
4541.02349234924 3508.82978847195 4502.87816250066
4541.31053555356 3508.63957134572 4502.60622778515
4541.59757875788 3508.4493283993 4502.33424623889
4541.8846219622 3508.25905963268 4502.06221786189
4542.17166516652 3508.06876504586 4501.79014265414
4542.45870837084 3507.87844463885 4501.51802061564
4542.74575157516 3507.68809841165 4501.2458517464
4543.03279477948 3507.49772636425 4500.97363604641
4543.3198379838 3507.30732849665 4500.70137351567
4543.60688118812 3507.11690480886 4500.42906415419
4543.89392439244 3506.92645530087 4500.15670796196
4544.18096759676 3506.73597997269 4499.88430493898
4544.46801080108 3506.54547882431 4499.61185508526
4544.7550540054 3506.35495185574 4499.33935840079
4545.04209720972 3506.16439906697 4499.06681488557
4545.32914041404 3505.973820458 4498.7942245396
4545.61618361836 3505.78321602884 4498.52158736289
4545.90322682268 3505.59258577949 4498.24890335544
4546.190270027 3505.40192970994 4497.97617251723
4546.47731323132 3505.21124782019 4497.70339484828
4546.76435643564 3505.02054011025 4497.43057034858
4547.05139963996 3504.82980658011 4497.15769901814
4547.33844284429 3504.63904722978 4496.88478085695
4547.62548604861 3504.44826205925 4496.61181586501
4547.91252925293 3504.25745106852 4496.33880404233
4548.19957245725 3504.0666142576 4496.06574538889
4548.48661566157 3503.87575162649 4495.79263990472
4548.77365886589 3503.68486317518 4495.51948758979
4549.06070207021 3503.49394890367 4495.24628844412
4549.34774527453 3503.30300881197 4494.9730424677
4549.63478847885 3503.11204290007 4494.69974966054
4549.92183168317 3502.92105116798 4494.42641002262
4550.20887488749 3502.73003361569 4494.15302355396
4550.49591809181 3502.53899024321 4493.87959025456
4550.78296129613 3502.34792105053 4493.60611012441
4551.07000450045 3502.15682603765 4493.33258316351
4551.35704770477 3501.96570520458 4493.05900937186
4551.64409090909 3501.77455855132 4492.78538874947
4551.93113411341 3501.58338607786 4492.51172129633
4552.21817731773 3501.3921877842 4492.23800701244
4552.50522052205 3501.20096367035 4491.96424589781
4552.79226372637 3501.0097137363 4491.69043795243
4553.07930693069 3500.81843798206 4491.41658317631
4553.36635013501 3500.62713640762 4491.14268156943
4553.65339333933 3500.43580901298 4490.86873313181
4553.94043654365 3500.24445579815 4490.59473786345
4554.22747974797 3500.05307676313 4490.32069576433
4554.5145229523 3499.86167190791 4490.04660683447
4554.80156615662 3499.67024123249 4489.77247107387
4555.08860936094 3499.47878473688 4489.49828848251
4555.37565256526 3499.28730242107 4489.22405906041
4555.66269576958 3499.09579428507 4488.94978280757
4555.9497389739 3498.90426032887 4488.67545972397
4556.23678217822 3498.71270055248 4488.40108980963
4556.52382538254 3498.52111495589 4488.12667306455
4556.81086858686 3498.3295035391 4487.85220948871
4557.09791179118 3498.13786630212 4487.57769908213
4557.3849549955 3497.94620324494 4487.3031418448
4557.67199819982 3497.75451436757 4487.02853777673
4557.95904140414 3497.56279967001 4486.75388687791
4558.24608460846 3497.37105915224 4486.47918914834
4558.53312781278 3497.17929281429 4486.20444458803
4558.8201710171 3496.98750065613 4485.92965319697
4559.10721422142 3496.79568267778 4485.65481497516
4559.39425742574 3496.60383887924 4485.37992992261
4559.68130063006 3496.4119692605 4485.1049980393
4559.96834383438 3496.22007382156 4484.83001932526
4560.2553870387 3496.02815256243 4484.55499378046
4560.54243024302 3495.83620548311 4484.27992140492
4560.82947344735 3495.64423258358 4484.00480219863
4561.11651665166 3495.45223386387 4483.7296361616
4561.40355985599 3495.26020932395 4483.45442329382
4561.69060306031 3495.06815896385 4483.17916359529
4561.97764626463 3494.87608278354 4482.90385706601
4562.26468946895 3494.68398078304 4482.62850370599
4562.55173267327 3494.49185296235 4482.35310351522
4562.83877587759 3494.29969932146 4482.07765649371
4563.12581908191 3494.10751986037 4481.80216264144
4563.41286228623 3493.91531457909 4481.52662195843
4563.69990549055 3493.72308347761 4481.25103444468
4563.98694869487 3493.53082655594 4480.97540010018
4564.27399189919 3493.33854381407 4480.69971892493
4564.56103510351 3493.14623525201 4480.42399091893
4564.84807830783 3492.95390086975 4480.14821608219
4565.13512151215 3492.7615406673 4479.8723944147
4565.42216471647 3492.56915464465 4479.59652591646
4565.70920792079 3492.3767428018 4479.32061058748
4565.99625112511 3492.18430513876 4479.04464842775
4566.28329432943 3491.99184165552 4478.76863943727
4566.57033753375 3491.79935235209 4478.49258361605
4566.85738073807 3491.60683722846 4478.21648096408
4567.14442394239 3491.41429628464 4477.94033148136
4567.43146714671 3491.22172952062 4477.6641351679
4567.71851035103 3491.02913693641 4477.38789202369
4568.00555355536 3490.836518532 4477.11160204874
4568.29259675968 3490.64387430739 4476.83526524303
4568.579639964 3490.45120426259 4476.55888160658
4568.86668316832 3490.2585083976 4476.28245113938
4569.15372637264 3490.06578671241 4476.00597384144
4569.44076957696 3489.87303920702 4475.72944971275
4569.72781278128 3489.68026588144 4475.45287875331
4570.0148559856 3489.48746673566 4475.17626096313
4570.30189918992 3489.29464176969 4474.8995963422
4570.58894239424 3489.10179098352 4474.62288489052
4570.87598559856 3488.90891437715 4474.3461266081
4571.16302880288 3488.71601195059 4474.06932149493
4571.4500720072 3488.52308370384 4473.79246955101
4571.73711521152 3488.33012963689 4473.51557077634
4572.02415841584 3488.13714974974 4473.23862517093
4572.31120162016 3487.9441440424 4472.96163273477
4572.59824482448 3487.75111251486 4472.68459346787
4572.8852880288 3487.55805516713 4472.40750737022
4573.17233123312 3487.3649719992 4472.13037444182
4573.45937443744 3487.17186301107 4471.85319468267
4573.74641764176 3486.97872820275 4471.57596809278
4574.03346084608 3486.78556757424 4471.29869467214
4574.3205040504 3486.59238112553 4471.02137442076
4574.60754725473 3486.39916885662 4470.74400733863
4574.89459045905 3486.20593076752 4470.46659342575
4575.18163366337 3486.01266685822 4470.18913268212
4575.46867686769 3485.81937712873 4469.91162510775
4575.75572007201 3485.62606157904 4469.63407070263
4576.04276327633 3485.43272020916 4469.35646946677
4576.32980648065 3485.23935301908 4469.07882140015
4576.61684968497 3485.04596000881 4468.8011265028
4576.90389288929 3484.85254117834 4468.52338477469
4577.19093609361 3484.65909652767 4468.24559621584
4577.47797929793 3484.46562605681 4467.96776082624
4577.76502250225 3484.27212976575 4467.68987860589
4578.05206570657 3484.0786076545 4467.4119495548
4578.33910891089 3483.88505972305 4467.13397367296
4578.62615211521 3483.69148597141 4466.85595096037
4578.91319531953 3483.49788639957 4466.57788141704
4579.20023852385 3483.30426100754 4466.29976504296
4579.48728172817 3483.11060979531 4466.02160183813
4579.77432493249 3482.91693276288 4465.74339180256
4580.06136813681 3482.72322991026 4465.46513493624
4580.34841134113 3482.52950123745 4465.18683123917
4580.63545454545 3482.33574674444 4464.90848071136
4580.92249774978 3482.14196643123 4464.6300833528
4581.2095409541 3481.94816029783 4464.35163916349
4581.49658415842 3481.75432834423 4464.07314814344
4581.78362736274 3481.56047057044 4463.79461029264
4582.07067056706 3481.36658697645 4463.51602561109
4582.35771377138 3481.17267756226 4463.2373940988
4582.6447569757 3480.97874232788 4462.95871575576
4582.93180018002 3480.78478127331 4462.67999058197
4583.21884338434 3480.59079439854 4462.40121857743
4583.50588658866 3480.39678170357 4462.12239974215
4583.79292979298 3480.20274318841 4461.84353407613
4584.0799729973 3480.00867885305 4461.56462157935
4584.36701620162 3479.8145886975 4461.28566225183
4584.65405940594 3479.62047272175 4461.00665609356
4584.94110261026 3479.4263309258 4460.72760310455
4585.22814581458 3479.23216330966 4460.44850328479
4585.5151890189 3479.03796987333 4460.16935663428
4585.80223222322 3478.8437506168 4459.89016315302
4586.08927542754 3478.64950554007 4459.61092284102
4586.37631863186 3478.45523464315 4459.33163569827
4586.66336183618 3478.26093792603 4459.05230172478
4586.9504050405 3478.06661538872 4458.77292092054
4587.23744824482 3477.87226703121 4458.49349328555
4587.52449144914 3477.67789285351 4458.21401881981
4587.81153465347 3477.48349285561 4457.93449752333
4588.09857785779 3477.28906703752 4457.6549293961
4588.38562106211 3477.09461539923 4457.37531443813
4588.67266426643 3476.90013794074 4457.0956526494
4588.95970747075 3476.70563466206 4456.81594402994
4589.24675067507 3476.51110556318 4456.53618857972
4589.53379387939 3476.31655064411 4456.25638629876
4589.82083708371 3476.12196990484 4455.97653718705
4590.10788028803 3475.92736334538 4455.69664124459
4590.39492349235 3475.73273096572 4455.41669847139
4590.68196669667 3475.53807276587 4455.13670886744
4590.96900990099 3475.34338874582 4454.85667243274
4591.25605310531 3475.14867890557 4454.5765891673
4591.54309630963 3474.95394324513 4454.29645907111
4591.83013951395 3474.7591817645 4454.01628214417
4592.11718271827 3474.56439446366 4453.73605838649
4592.40422592259 3474.36958134264 4453.45578779806
4592.69126912691 3474.17474240141 4453.17547037888
4592.97831233123 3473.97987764 4452.89510612896
4593.26535553555 3473.78498705838 4452.61469504829
4593.55239873987 3473.59007065657 4452.33423713687
4593.83944194419 3473.39512843457 4452.05373239471
4594.12648514851 3473.20016039237 4451.7731808218
4594.41352835283 3473.00516652997 4451.49258241814
4594.70057155716 3472.81014684738 4451.21193718374
4594.98761476148 3472.6151013446 4450.93124511859
4595.2746579658 3472.42003002161 4450.65050622269
4595.56170117012 3472.22493287844 4450.36972049605
4595.84874437444 3472.02980991506 4450.08888793865
4596.13578757876 3471.83466113149 4449.80800855052
4596.42283078308 3471.63948652773 4449.52708233163
4596.7098739874 3471.44428610377 4449.246109282
4596.99691719172 3471.24905985962 4448.96508940162
4597.28396039604 3471.05380779526 4448.6840226905
4597.57100360036 3470.85852991072 4448.40290914863
4597.85804680468 3470.66322620598 4448.12174877601
4598.145090009 3470.46789668104 4447.84054157264
4598.43213321332 3470.27254133591 4447.55928753853
4598.71917641764 3470.07716017058 4447.27798667367
4599.00621962196 3469.88175318506 4446.99663897807
4599.29326282628 3469.68632037934 4446.71524445172
4599.5803060306 3469.49086175342 4446.43380309462
4599.86734923492 3469.29537730731 4446.15231490677
4600.15439243924 3469.09986704101 4445.87077988818
4600.44143564356 3468.9043309545 4445.58919803884
4600.72847884788 3468.70876904781 4445.30756935876
4601.01552205221 3468.51318132092 4445.02589384792
4601.30256525653 3468.31756777383 4444.74417150635
4601.58960846085 3468.12192840654 4444.46240233402
4601.87665166517 3467.92626321907 4444.18058633095
4602.16369486949 3467.73057221139 4443.89872349713
4602.45073807381 3467.53485538352 4443.61681383256
4602.73778127813 3467.33911273546 4443.33485733725
4603.02482448245 3467.1433442672 4443.05285401119
4603.31186768677 3466.94754997874 4442.77080385438
4603.59891089109 3466.75172987009 4442.48870686683
4603.88595409541 3466.55588394124 4442.20656304853
4604.17299729973 3466.3600121922 4441.92437239948
4604.46004050405 3466.16411462296 4441.64213491969
4604.74708370837 3465.96819123353 4441.35985060915
4605.03412691269 3465.7722420239 4441.07751946786
4605.32117011701 3465.57626699407 4440.79514149583
4605.60821332133 3465.38026614405 4440.51271669305
4605.89525652565 3465.18423947384 4440.23024505952
4606.18229972997 3464.98818698343 4439.94772659525
4606.46934293429 3464.79210867282 4439.66516130023
4606.75638613861 3464.59600454202 4439.38254917446
4607.04342934293 3464.39987459102 4439.09989021795
4607.33047254725 3464.20371881983 4438.81718443069
4607.61751575158 3464.00753722844 4438.53443181268
4607.9045589559 3463.81132981685 4438.25163236393
4608.19160216022 3463.61509658507 4437.96878608443
4608.47864536454 3463.4188375331 4437.68589297418
4608.76568856886 3463.22255266093 4437.40295303318
4609.05273177318 3463.02624196856 4437.11996626144
4609.3397749775 3462.829905456 4436.83693265895
4609.62681818182 3462.63354312324 4436.55385222572
4609.91386138614 3462.43715497029 4436.27072496174
4610.20090459046 3462.24074099714 4435.98755086701
4610.48794779478 3462.0443012038 4435.70432994154
4610.7749909991 3461.84783559026 4435.42106218531
4611.06203420342 3461.65134415652 4435.13774759835
